pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
34214237,Mammal assemblage composition predicts global patterns in emerging infectious disease risk.,"As a source of emerging infectious diseases, wildlife assemblages (and related spatial patterns) must be quantitatively assessed to help identify high-risk locations. Previous assessments have largely focussed on the distributions of individual species; however, transmission dynamics are expected to depend on assemblage composition. Moreover, disease-diversity relationships have mainly been studied in the context of species loss, but assemblage composition and disease risk (e.g. infection prevalence in wildlife assemblages) can change without extinction. Based on the predicted distributions and abundances of 4466 mammal species, we estimated global patterns of disease risk through the calculation of the community-level basic reproductive ratio R0, an index of invasion potential, persistence, and maximum prevalence of a pathogen in a wildlife assemblage. For density-dependent diseases, we found that, in addition to tropical areas which are commonly viewed as infectious disease hotspots, northern temperate latitudes included high-risk areas. We also forecasted the effects of climate change and habitat loss from 2015 to 2035. Over this period, many local assemblages showed no net loss of species richness, but the assemblage composition (i.e. the mix of species and their abundances) changed considerably. Simultaneously, most areas experienced a decreased risk of density-dependent diseases but an increased risk of frequency-dependent diseases. We further explored the factors driving these changes in disease risk. Our results suggest that biodiversity and changes therein jointly influence disease risk. Understanding these changes and their drivers and ultimately identifying emerging infectious disease hotspots can help health officials prioritize resource distribution.",Global change biology,2021-Oct,"Wang YXG, Matson KD, Santini L, Visconti P, Hilbers JP, Huijbregts MAJ, Xu Y, Prins HHT, Allen T, Huang ZYX, de Boer WF",11,1793,infectious_diseases,2025-11-02 18:32:41
35389523,Great ape health watch: Enhancing surveillance for emerging infectious diseases in great apes.,"Infectious diseases have the potential to extirpate populations of great apes. As the interface between humans and great apes expands, zoonoses pose an increasingly severe threat to already endangered great ape populations. Despite recognition of the threat posed by human pathogens to great apes, health monitoring is only conducted for a small fraction of the world's wild great apes (and mostly those that are habituated) meaning that outbreaks of disease often go unrecognized and therefore unmitigated. This lack of surveillance (even in sites where capacity to conduct surveillance is present) is the most significant limiting factor in our ability to quickly detect and respond to emerging infectious diseases in great apes when they first appear. Accordingly, we must create a surveillance system that links disease outbreaks in humans and great apes in time and space, and enables veterinarians, clinicians, conservation managers, national decision makers, and the global health community to respond quickly to these events. Here, we review existing great ape health surveillance programs in African range habitats to identify successes, gaps, and challenges. We use these findings to argue that standardization of surveillance across sites and geographic scales, that monitors primate health in real-time and generates early warnings of disease outbreaks, is an efficient, low-cost step to conserve great ape populations. Such a surveillance program, which we call ""Great Ape Health Watch"" would lead to long-term improvements in outbreak preparedness, prevention, detection, and response, while generating valuable data for epidemiological research and sustainable conservation planning. Standardized monitoring of great apes would also make it easier to integrate with human surveillance activities. This approach would empower local stakeholders to link wildlife and human health, allowing for near real-time, bidirectional surveillance at the great ape-human interface.",American journal of primatology,2022-May,"Zimmerman DM, Mitchell SL, Wolf TM, Deere JR, Noheri JB, Takahashi E, Cranfield MR, Travis DA, Hassell JM",9,1983,infectious_diseases,2025-11-02 18:32:41
32933375,Transient indicators of tipping points in infectious diseases.,"The majority of known early warning indicators of critical transitions rely on asymptotic resilience and critical slowing down. In continuous systems, critical slowing down is mathematically described by a decrease in magnitude of the dominant eigenvalue of the Jacobian matrix on the approach to a critical transition. Here, we show that measures of transient dynamics, specifically, reactivity and the maximum of the amplification envelope, also change systematically as a bifurcation is approached in an important class of models for epidemics of infectious diseases. Furthermore, we introduce indicators designed to detect trends in these measures and find that they reliably classify time series of case notifications simulated from stochastic models according to levels of vaccine uptake. Greater attention should be focused on the potential for systems to exhibit transient amplification of perturbations as a critical threshold is approached, and should be considered when searching for generic leading indicators of tipping points. Awareness of this phenomenon will enrich understanding of the dynamics of complex systems on the verge of a critical transition.","Journal of the Royal Society, Interface",2020-Sep,"O'Regan SM, O'Dea EB, Rohani P, Drake JM",4,1169,infectious_diseases,2025-11-02 18:32:41
36430676,ILCs-Crucial Players in Enteric Infectious Diseases.,"Research of the last decade has remarkably increased our understanding of innate lymphoid cells (ILCs). ILCs, in analogy to T helper (Th) cells and their cytokine and transcription factor profile, are categorized into three distinct populations: ILC1s express the transcription factor T-bet and secrete IFNγ, ILC2s depend on the expression of GATA-3 and release IL-5 and IL-13, and ILC3s express RORγt and secrete IL-17 and IL-22. Noteworthy, ILCs maintain a level of plasticity, depending on exposed cytokines and environmental stimuli. Furthermore, ILCs are tissue resident cells primarily localized at common entry points for pathogens such as the gut-associated lymphoid tissue (GALT). They have the unique capacity to initiate rapid responses against pathogens, provoked by changes of the cytokine profile of the respective tissue. Moreover, they regulate tissue inflammation and homeostasis. In case of intracellular pathogens entering the mucosal tissue, ILC1s respond by secreting cytokines (e.g., IFNγ) to limit the pathogen spread. Upon infection with helminths, intestinal epithelial cells produce alarmins (e.g., IL-25) and activate ILC2s to secrete IL-13, which induces differentiation of intestinal stem cells into tuft and goblet cells, important for parasite expulsion. Additionally, during bacterial infection ILC3-derived IL-22 is required for bacterial clearance by regulating antimicrobial gene expression in epithelial cells. Thus, ILCs can limit infectious diseases via secretion of inflammatory mediators and interaction with other cell types. In this review, we will address the role of ILCs during enteric infectious diseases.",International journal of molecular sciences,2022-Nov,"Leupold T, Wirtz S",2,1651,infectious_diseases,2025-11-02 18:32:41
39191837,Exploring the determinants of under-five mortality and morbidity from infectious diseases in Cambodia-a traditional and machine learning approach.,"Cambodia has made progress in reducing the under-five mortality rate and burden of infectious diseases among children over the last decades. However the determinants of child mortality and morbidity in Cambodia is not well understood, and no recent analysis has been conducted to investigate possible determinants. We applied a multivariable logistical regression model and a conditional random forest to explore possible determinants of under-five mortality and under-five child morbidity from infectious diseases using the most recent Demographic Health Survey in 2021-2022. Our findings show that the majority (58%) of under-five deaths occurred during the neonatal period. Contraceptive use of the mother led to lower odds of under-five mortality (0.51 [95% CI 0.32-0.80], p-value 0.003), while being born fourth or later was associated with increased odds (3.25 [95% CI 1.09-9.66], p-value 0.034). Improved household water source and higher household wealth quintile was associated with lower odds of infectious disease while living in the Great Lake or Coastal region led to increased odds respectively. The odds ratios were consistent with the results from the conditional random forest. The study showcases how closely related child mortality and morbidity due to infectious disease are to broader social development in Cambodia and the importance of accelerating progress in many sectors to end preventable child mortality and morbidity.",Scientific reports,2024-Aug,"Helldén D, Sok S, Nordenstam A, Orsini N, Nordenstedt H, Alfvén T",6,1446,infectious_diseases,2025-11-02 18:32:41
31745594,Extra-cardiac endovascular infections in the critically ill.,"Vascular infections are associated with high complication rates and mortality. While there is an extensive body of literature surrounding cardiac infections including endocarditis, this is less so the case for other endovascular infections. The objective of this narrative review is to summarize the epidemiology, clinical features, and selected management of severe vascular infections exclusive of those involving the heart. Endovascular infections may involve either the arterial or venous vasculature and may arise in native vessels or secondary to implanted devices. Management is complex and requires multi-disciplinary involvement from the outset. Infective arteritis or device-related arterial infection involves removal of the infected tissue or device. In cases where complete excision is not possible, prolonged courses of antimicrobials are required. Serious infections associated with the venous system include septic thrombophlebitis of the internal jugular and other deep veins, and intracranial/venous sinuses. Source control is of paramount importance in these cases with adjunctive antimicrobial therapy. The role of anticoagulation is controversial although recommended in the absence of contraindications. An improved understanding of the management of these infections, and thus improved patient outcomes, requires multi-center, international collaboration.",Intensive care medicine,2020-Feb,"Denny KJ, Kumar A, Timsit JF, Laupland KB",4,1378,infectious_diseases,2025-11-02 18:32:41
32069788,Molecularly Imprinted Polymers and Surface Imprinted Polymers Based Electrochemical Biosensor for Infectious Diseases.,"Owing to their merits of simple, fast, sensitive, and low cost, electrochemical biosensors have been widely used for the diagnosis of infectious diseases. As a critical element, the receptor determines the selectivity, stability, and accuracy of the electrochemical biosensors. Molecularly imprinted polymers (MIPs) and surface imprinted polymers (SIPs) have great potential to be robust artificial receptors. Therefore, extensive studies have been reported to develop MIPs/SIPs for the detection of infectious diseases with high selectivity and reliability. In this review, we discuss mechanisms of recognition events between imprinted polymers with different biomarkers, such as signaling molecules, microbial toxins, viruses, and bacterial and fungal cells. Then, various preparation methods of MIPs/SIPs for electrochemical biosensors are summarized. Especially, the methods of electropolymerization and micro-contact imprinting are emphasized. Furthermore, applications of MIPs/SIPs based electrochemical biosensors for infectious disease detection are highlighted. At last, challenges and perspectives are discussed.","Sensors (Basel, Switzerland)",2020-Feb,"Cui F, Zhou Z, Zhou HS",3,1122,infectious_diseases,2025-11-02 18:32:41
39024833,Multiple antimicrobial and immune-modulating activities of cysteamine in infectious diseases.,"Infectious diseases are a major threat to global health and cause millions of deaths every year, particularly in developing countries. The emergence of multidrug resistance challenges current antimicrobial treatments, inducing uncertainty in therapeutic protocols. New compounds are therefore necessary. A drug repurposing approach could play a critical role in developing new treatments used either alone or in combination with standard therapy regimens. Herein, we focused on cysteamine, an aminothiol endogenously synthesized by human cells during the degradation of coenzyme-A, which is a drug approved for the treatment of nephropathic cystinosis. Cysteamine influences many biological processes due to the presence of the highly reactive thiol group. This review provides an overview of cysteamine-mediated effects on different viruses, bacteria and parasites, with a particular focus on infections caused by Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2), Mycobacterium tuberculosis, non-tuberculous mycobacteria (NTM), and Pseudomonas aeruginosa. Evidences for a potential use of cysteamine as a direct antimicrobial agent and/or a host-directed therapy, either alone or in combination with other antimicrobial drugs, are described.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2024-Sep,"Alonzi T, Aiello A, Sali M, Delogu G, Villella VR, Raia V, Nicastri E, Piacentini M, Goletti D",9,1254,infectious_diseases,2025-11-02 18:32:41
39647578,The Sudan conflict: A catalyst for the spread of infectious diseases in displaced populations.,"The Sudan conflict has created a severe humanitarian crisis, displacing millions and crippling the healthcare system, leading to a resurgence of infectious diseases such as malaria, cholera, and measles. Overcrowded refugee camps with poor sanitation and limited resources have fueled outbreaks, exacerbated by disrupted immunization programs and seasonal rains. Malaria is spreading rapidly due to inadequate mosquito control, while cholera outbreaks, linked to unsafe water and poor sanitation, have overwhelmed health facilities. Measles outbreaks are escalating due to low vaccination coverage, leaving vulnerable populations unprotected. The regional and global impacts are significant, as displaced populations crossing borders risk spreading diseases. Addressing this crisis requires urgent international collaboration to restore healthcare services, improve living conditions in camps, resume vaccination programs, and strengthen regional disease surveillance. Timely, coordinated responses are essential to mitigate health risks and protect global health security. This crisis highlights the critical need for sustained efforts to safeguard public health in conflict zones.",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2025-Feb,"Hassan IN, Abuassa N, Ibrahim M",3,1182,infectious_diseases,2025-11-02 18:32:41
37291522,Constructing an emergency preparedness evaluation index system for public use during major emerging infectious disease outbreaks: a Delphi study.,"The major emerging infectious diseases (MEIDs) have occurred frequently and become increasingly serious in the world. Sufficient personal emergency preparedness is critical for the general people in efficiently responding to and recovering from MEIDs. Nevertheless, few specific indicators are available for assessing the individual emergency preparedness of the general public during these periods. Therefore, the aim of this study was to construct an index system for comprehensively evaluating the personal emergency preparedness of the public regarding MEIDs. Based on the global national-level emergency preparedness index framework and a literature review, a preliminary index system was constructed. From June 2022 to September 2022, a panel of 20 experts from nine provinces and municipalities across multiple research areas participated in this Delphi study. They rated the importance of pre-defined indicators using a five-point Likert scale and provided their qualitative comments. According to the feedback of each round of experts, the indicators of the evaluation index system were revised. After two rounds of expert consultation the evaluation index system reached a consensus, containing five first-level indicators, cooperating with prevention and control work, improving emergency response capacity, securing supplies and equipment, preparing economic resources, maintaining physical and mental health with affiliated 20 s-level indicators and 53 third-level indicators. The expert authority coefficient of consultation was 0.88 and 0.90. The Kendall's coefficient of concordance of expert consultations was 0.294 and 0.322, respectively. The differences were statistically significant (P < 0.05). A valid, reliable and scientific evaluation index system was established. This personal emergency preparedness index system, as a precursor form, will further lay the foundation for the formation of an assessment instrument. At the same time, it could provide a reference for future education and training of emergency preparedness for the general public.",BMC public health,2023-Jun,"Wei W, Liu Y, Zhou N, Tian M, Xie L, Watson R, Dai F, Chen Y, Hu W",9,2072,infectious_diseases,2025-11-02 18:32:41
33980405,Inference of latent event times and transmission networks in individual level infectious disease models.,"Transmission networks indicate who-infected-whom in epidemics. Reconstruction of transmission networks is invaluable in applying and developing effective control strategies for infectious diseases. We introduce transmission network individual level models (TN-ILMs), a competing-risk, continuous time extension to individual level model framework for infectious diseases of Deardon et al. (2010). Through simulation study using a Julia language software package, Pathogen.jl, we explore the models with respect to their ability to jointly infer latent event times, latent disease transmission networks, and the TN-ILM parameters. We find good parameter, event time, and transmission network inference, with enhanced performance for inference of transmission networks in epidemic simulations that have higher spatial signals in their infectivity kernel. Finally, an application of a TN-ILM to data from a greenhouse experiment on the spread of tomato spotted wilt virus is presented.",Spatial and spatio-temporal epidemiology,2021-Jun,"Angevaare J, Feng Z, Deardon R",3,982,infectious_diseases,2025-11-02 18:32:41
32628658,Winter is coming: Pathogen emergence in seasonal environments.,"Many infectious diseases exhibit seasonal dynamics driven by periodic fluctuations of the environment. Predicting the risk of pathogen emergence at different points in time is key for the development of effective public health strategies. Here we study the impact of seasonality on the probability of emergence of directly transmitted pathogens under different epidemiological scenarios. We show that when the period of the fluctuation is large relative to the duration of the infection, the probability of emergence varies dramatically with the time at which the pathogen is introduced in the host population. In particular, we identify a new effect of seasonality (the winter is coming effect) where the probability of emergence is vanishingly small even though pathogen transmission is high. We use this theoretical framework to compare the impact of different preventive control strategies on the average probability of emergence. We show that, when pathogen eradication is not attainable, the optimal strategy is to act intensively in a narrow time interval. Interestingly, the optimal control strategy is not always the strategy minimizing R0, the basic reproduction ratio of the pathogen. This theoretical framework is extended to study the probability of emergence of vector borne diseases in seasonal environments and we show how it can be used to improve risk maps of Zika virus emergence.",PLoS computational biology,2020-Jul,"Carmona P, Gandon S",2,1399,infectious_diseases,2025-11-02 18:32:41
36704844,A hybrid intelligent model for early validation of infectious diseases: An explorative study of machine learning approaches.,"Literature reports several infectious diseases news validation approaches, but none is economically effective for collecting and classifying information on different infectious diseases. This work presents a hybrid machine-learning model that could predict the validity of the infectious disease's news spread on the media. The proposed hybrid machine learning (ML) model uses the Dynamic Classifier Selection (DCS) process to validate news. Several machine learning models, such as K-Neighbors-Neighbor (KNN), AdaBoost (AB), Decision Tree (DT), Random Forest (RF), SVC, Gaussian Naïve Base (GNB), and Logistic Regression (LR) are tested in the simulation process on benchmark dataset. The simulation employs three DCS process methods: overall Local Accuracy (OLA), Meta Dynamic ensemble selection (META-DES), and Bagging. From seven ML classifiers, the AdaBoost with Bagging DCS method got a 97.45% high accuracy rate for training samples and a 97.56% high accuracy rate for testing samples. The second high accuracy was obtained at 96.12% for training and 96.45% for testing samples from AdaBoost with the Meta-DES method. Overall, the AdaBoost with Bagging model obtained higher accuracy, AUC, sensitivity, and specificity rate with minimum FPR and FNR for validation.",Microscopy research and technique,2023-May,Bahaj SA,1,1271,infectious_diseases,2025-11-02 18:32:41
34734569,Emerging infectious diseases of amphibians in Poland: distribution and environmental drivers.,"Emerging infectious diseases are a threat to biodiversity and have taken a large toll on amphibian populations worldwide. The chytrid fungi Batrachochytrium dendrobatidis (Bd) and B. salamandrivorans (Bsal), and the iridovirus Ranavirus (Rv), are of concern as all have contributed to amphibian declines. In central and eastern Europe, their geographical and host distributions and main environmental drivers determining prevalence are poorly known. We screened over 1000 amphibians from natural and captive populations in Poland for the presence of Bd, Bsal and Rv. In wild amphibian populations, we found that Bd is widespread, present in 46 out of 115 sampled localities as well as 2 captive colonies, and relatively common with overall prevalence at 14.4% in 9 species. We found lower prevalence of Rv at 2.4%, present in 11 out of 92 sampling sites, with a taxonomic breadth of 8 different amphibian species. Bsal infection was not detected in any individuals. In natural populations, Pelophylax esculentus and Bombina variegata accounted for 75% of all Bd infections, suggesting a major role for these 2 species as pathogen reservoirs in Central European freshwater habitats. General linear models showed that climatic as well as landscape features are associated with Bd infection in Poland. We found that higher average annual temperature constrains Bd infection, while landscapes with numerous water bodies or artificial elements (a surrogate for urbanization) increase the chances of infection. Our results show that a combination of climatic and landscape variables may drive regional and local pathogen emergence.",Diseases of aquatic organisms,2021-Nov,"Palomar G, Jakóbik J, Bosch J, Kolenda K, Kaczmarski M, Jośko P, Roces-Díaz JV, Stachyra P, Thumsová B, Zieliński P, Pabijan M",11,1625,infectious_diseases,2025-11-02 18:32:41
34717937,A spatio-stochastic model for the spread of infectious diseases.,"The spread of infectious diseases is a world-wide problem that has a greater impact on low-income countries. Mathematical modelling is a useful tool to better understand these diseases and to plan prevention and interventions. In this article, discrete-time binomial chain models, which are used for modelling the transmission of infectious diseases, have been extended by the addition of a spatial component. The spatial component is included in the function which represents the number of contacts that an individual makes. The spatio-stochastic model is derived to form three cases to match different modelling scenarios, namely: a model with only local transmission, a model with interaction between spatial units but no migration, and a model with interaction and migration between spatial units. Simulations are then used to compare the different models. The spatio-stochastic model is also demonstrated with an application to measles data. From this study, it can be seen that the type of model and inclusion of a spatial component plays an important role in the transmission of infectious diseases. The importance of choosing a model which best represents the dynamics and circumstances of an infectious disease is highlighted. The models presented in this paper allows flexibility which accommodate for a wide range of modelling cases.",Journal of theoretical biology,2022-Jan,Manjoo-Docrat R,1,1344,infectious_diseases,2025-11-02 18:32:41
38943132,"Availability of published evidence on coverage, cost components, and funding support for digitalisation of infectious disease surveillance in Africa, 2003-2022: a systematic review.","The implementation of digital disease surveillance systems at national levels in Africa have been challenged by many factors. These include user applicability, utility of IT features but also stable financial support. Funding closely intertwines with implementations in terms of geographical reach, disease focus, and sustainability. However, the practice of evidence sharing on geographical and disease coverage, costs, and funding sources for improving the implementation of these systems on the continent is unclear. To analyse the key characteristics and availability of evidence for implementing digital infectious disease surveillance systems in Africa namely their disease focus, geographical reach, cost reporting, and external funding support. We conducted a systematic review of peer-reviewed and grey literature for the period 2003 to 2022 (PROSPERO registration number: CRD42022300849). We searched five databases (PubMed, MEDLINE over Ovid, EMBASE, Web of Science, and Google Scholar) and websites of WHO, Africa CDC, and public health institutes of African countries. We mapped the distribution of projects by country; identified reported implementation cost components; categorised the availability of data on cost components; and identified supporting funding institutions outside Africa. A total of 29 reports from 2,033 search results were eligible for analysis. We identified 27 projects implemented in 13 countries, across 32 sites. Of these, 24 (75%) were pilot projects with a median duration of 16 months, (IQR: 5-40). Of the 27 projects, 5 (19%) were implemented for HIV/AIDs and tuberculosis, 4 (15%) for malaria, 4 (15%) for all notifiable diseases, and 4 (15%) for One Health. We identified 17 cost components across the 29 reports. Of these, 11 (38%) reported quantified costs for start-up capital, 10 (34%) for health personnel compensation, 9 (31%) for training and capacity building, 8 (28%) for software maintenance, and 7(24%) for surveillance data transmission. Of 65 counts of external funding sources, 35 (54%) were governmental agencies, 15 (23%) foundations, and 7 (11%) UN agencies. The evidence on costing data for the digitalisation of surveillance and outbreak response in the published literature is sparse in quantity, limited in detail, and without a standardised reporting format. Most initial direct project costs are substantially donor dependent, short lived, and thus unsustainable.",BMC public health,2024-Jun,"Kaburi BB, Harries M, Hauri AM, Kenu E, Wyss K, Silenou BC, Klett-Tammen CJ, Ressing C, Awolin J, Lange B, Krause G",11,2432,infectious_diseases,2025-11-02 18:32:41
32081095,A Novel Neorickettsial Infection in 3 Dogs in the Pacific Northwest.,"The genus <i>Neorickettsia</i> includes obligate, intracellular bacteria responsible for diseases including Potomac horse fever caused by <i>Neorickettsia risticii</i> and salmon poisoning disease (SPD) caused by <i>Neorickettsia helminthoeca</i>. The <i>Stellanchasmus falcatus</i> (SF) agent is a member of this genus previously associated only with mild clinical signs in dogs. Between 2013 and 2016, 3 dogs in Washington State (USA) presented with disease suggestive of SPD, but <i>N. helminthoeca</i> was not detected by molecular techniques. Clinical signs included depression, anorexia, and diarrhea. Cytologic examination of aspirates supported a diagnosis of granulomatous lymphadenitis with organisms suggestive of <i>Neorickettsia</i>. Dogs either died or were humanely euthanized due to poor response to therapy. Necropsy findings included lymphadenomegaly and hepatomegaly. Histopathology identified granulomatous and lymphoplasmacytic splenitis, lymphadenitis, enteritis, and hepatitis with extensive necrosis. <i>Neorickettsia</i> DNA was detected using genus-specific primers and direct sequencing showed 100% sequence identity to the SF agent in all 3 dogs. This is the first clinicopathologic description of severe disease in dogs attributed to the SF agent. These findings may suggest the emergence of a novel neorickettsial disease in the Pacific Northwest.",Veterinary pathology,2020-Mar,"Pastenkos G, Snekvik K, Bradway D, Cerchiaro I, Mehain S, Krytenberg D, Eckstrand C",7,1377,infectious_diseases,2025-11-02 18:32:41
33395431,The winding road to health: A systematic scoping review on the effect of geographical accessibility to health care on infectious diseases in low- and middle-income countries.,"Geographical accessibility to healthcare is an important component of infectious disease dynamics. Timely access to health facilities can prevent disease progression and enables disease notification through surveillance systems. The importance of accounting for physical accessibility in response to infectious diseases is increasingly recognized. Yet, there is no comprehensive review of the literature available on infectious diseases in relation to geographical accessibility to care. Therefore, we aimed at evaluating the current state of knowledge on the effect of geographical accessibility to health care on infectious diseases in low- and middle-income countries. A search strategy was developed and conducted on Web of Science and PubMed on 4 March 2019. New publications were checked until May 28, 2020. All publication dates were eligible. Data was charted into a tabular format and descriptive data analyses were carried out to identify geographical regions, infectious diseases, and measures of physical accessibility among other factors. Search queries in PubMed and Web of Science yielded 560 unique publications. After title and abstract screening 99 articles were read in full detail, from which 64 articles were selected, including 10 manually. Results of the included publications could be broadly categorized into three groups: (1) decreased spatial accessibility to health care was associated with a higher infectious disease burden, (2) decreased accessibility was associated to lower disease reporting, minimizing true understanding of disease distribution, and (3) the occurrence of an infectious disease outbreak negatively impacted health care accessibility in affected regions. In the majority of studies, poor geographical accessibility to health care was associated with higher disease incidence, more severe health outcomes, higher mortality, and lower disease reporting. No difference was seen between countries or infectious diseases. Currently, policy-makers and scientists rely on data collected through passive surveillance systems, introducing uncertainty on disease estimates for remote communities. Our results highlight the need for increasing integration of geographical accessibility measures in disease risk modelling, allowing more realistic disease estimates and enhancing our understanding of true disease burden. Additionally, disease risk estimates could be used in turn to optimize the allocation of health services in the prevention and detection of infectious diseases.",PloS one,2021-,"Hierink F, Okiro EA, Flahault A, Ray N",4,2519,infectious_diseases,2025-11-02 18:32:41
36257685,Can Infectious Disease Control Be Achieved without Antibiotics by Exploiting Mechanisms of Disease Tolerance?,"Antimicrobial use in animal agriculture may be contributing to the emerging public health crisis of antimicrobial resistance. The sustained prevalence of infectious diseases driving antimicrobial use industry-wide suggests that traditional methods of bolstering disease resistance are, for some diseases, ineffective. A paradigm shift in our approach to infectious disease control is needed to reduce antimicrobial use and sustain animal and human health and the global economy. Targeting the defensive mechanisms that promote the health of an infected host without impacting pathogen fitness, termed ""disease tolerance,"" is a novel disease control approach ripe for discovery. This article presents examples of disease tolerance dictating clinical outcomes for several infectious diseases in humans, reveals evidence suggesting a similarly critical role of disease tolerance in the progression of infectious diseases plaguing animal agriculture, and thus substantiates the assertion that exploiting disease tolerance mechanisms can positively impact animal and human health.",ImmunoHorizons,2022-Oct,Lopez BS,1,1075,infectious_diseases,2025-11-02 18:32:41
38852067,Donor-derived infections: The Swiss perspective.,"While Switzerland has not yet established a systematic approach, the small size of the country and the intensive collaboration between the transplant infectious disease teams facilitate a rapid communication once a donor-derived infection is suspected. Critical information regarding donor infections is shared rapidly, and appropriate measures are discussed. The long-term observational Swiss Transplant Cohort Study, which includes >92% of all solid organ recipients collects all relevant infectious disease episodes and facilitates detection of patterns of potential donor-derived infection.",Transplant infectious disease : an official journal of the Transplantation Society,2024-Nov,"Mueller NJ, Manuel O, Hirzel C",3,594,infectious_diseases,2025-11-02 18:32:41
39308369,"Rabbit Spleen and Medicinal Herbs: Animal Infectious Diseases, Grassroots Communes, and the State in Maoist China.","This article explores how Mao-era China responded to major epizootic and zoonotic diseases. It foregrounds a series of patterns in fighting contagious animal diseases-lockdowns, quarantines, disinfection, mass animal vaccination, mass education, and prioritizing the treatment of infected animals over mass culling-which were together called the Comprehensive Prevention and Treatment (CPT). Shedding light on this understudied topic in the fields of the history of medicine and of the People's Republic of China (PRC), the author argues that it was not the central or provincial governments but rather local communes that led the effort to protect livestock from animal infectious diseases. This article critically demonstrates how the story of the CPT highlights the resilience of communal actors as well as the possibilities and limitations of the Maoist ideal of self-reliance.",Bulletin of the history of medicine,2024-,Yi JC,1,881,infectious_diseases,2025-11-02 18:32:41
34637486,A retrospective observational study of the impact of 16s and 18s ribosomal RNA PCR on antimicrobial treatment over seven years: A tertiary hospital experience.,"Although culture-based methods remain a staple element of microbiology analysis, advanced molecular methods increasingly supplement the testing repertoire. Since the advent of 16s and 18s ribosomal RNA PCR in the 2000s, there has been interest in its utility for pathogen detection. Nonetheless, studies assessing the impact on antimicrobial prescribing are limited. We report a single-centre experience of the influence of 16s and 18s PCR testing on antimicrobial treatment, including a cost-analysis. Data were collected retrospectively for all samples sent for 16s and 18s PCR testing between January 2014 and December 2020. Results were compared to any culture-based result. Assessment focused on any change of antimicrobial treatment based on PCR result, or use of the result as supportive evidence for microbiological diagnosis. 310 samples relevant to 268 patients were referred for 16s/18s rRNA PCR testing during the period. Culture was performed for 234 samples. Enrichment culture was performed for 83 samples. 82 of 300 samples sent for 16s PCR had positive results (20.8%). When culture was performed, enrichment reduced the outcome of 16s PCR only positive results (4/36 [11.1%] versus 14/35 [40.0%], p = 0.030 where a pathogen found). 18s PCR yielded 9 positive results from 67 samples. The 16s PCR result influenced antimicrobial change for 6 patients (2.2%). We estimated the cost for 16s PCR testing to result in one significant change in antimicrobial therapy to be €3,340. 18s PCR did not alter antimicrobial treatment. There was limited impact of 16s PCR results on antimicrobial treatments. Relevance to practice was affected by relatively long turn-around-time for results. Utility may be increased in specialised surgical centres, or by reducing turn-around-time. Enrichment culture should be considered on samples where 16s PCR is requested. There remains limited evidence for use of 18s PCR in clinical management, and further studies in this area are likely warranted.",PloS one,2021-,"Teoh T, McNamara R, Powell J, O'Connell NH, Dunne CP",5,1995,infectious_diseases,2025-11-02 18:32:41
31376823,Therapeutic Potentials of Scavenger Receptor CD36 Mediated Innate Immune Responses Against Infectious and Non-Infectious Diseases.,"CD36 is a multifunctional glycoprotein, expressed in different types of cells and known to play a significant role in the pathophysiology of the host. The structural studies revealed that the scavenger receptor consists of short cytosolic domains, two transmembrane domains, and a large ectodomain. The ectodomain serves as a receptor for a diverse number of endogenous and exogenous ligands. The CD36-specific ligands are involved in regulating the immune response during infectious and non-infectious diseases in the host. The role of CD36 in regulating the innate immune response during Pneumonia, Tuberculosis, Malaria, Leishmaniasis, HIV, and Sepsis in a ligand- mediated fashion. Apart from infectious diseases, it is also considered to be involved in metabolic disorders such as Atherosclerosis, Alzheimer's, cancer, and Diabetes. The ligand binding to scavenger receptor modulates the CD36 down-stream innate immune response, and it can be exploited to design suitable immuno-modulators. Hence, the current review focused on the role of the CD36 in innate immune response and therapeutic potentials of novel heterocyclic compounds as CD36 ligands during infectious and non-infectious diseases.",Current drug discovery technologies,2020-,"Banesh S, Trivedi V",2,1201,infectious_diseases,2025-11-02 18:32:41
